"id","product_variant_id/default_code","product_variant_id/display_name","product_brand_id/display_name","product_variant_id/categ_id/display_name","partner_manufacturer_id/display_name","country_id/display_name","product_variant_id/regsanitario_ids/name","product_variant_id/regsanitario_ids/date_end"
"__export__.product_template_119726_0a83e0a3","11066617001","[11066617001] Packing 1.5           L 441011","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_122370_69423253","03124371001","[03124371001] Packing Filter","","All / BIOQUIMICA","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_119725_b9d34e54","10685917001","[10685917001] Packing L443085","ROCHE","All / REPUESTOS / Clin. Chem. Systems Support","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_122000_e2dca7a2","PATCHCOR","[PATCHCOR] Patch Cord Cat 6 5ft / 1.5m","","All / EQUIPOS / COMPLEMENTARIOS","TORAL BRAVO BILLY GUILLERMO","Ecuador","",""
"__export__.product_template_121997_c65b2055","PATCHPAN","[PATCHPAN] Patch panel nexxt Cat 6 48 port (incluye ya puestos los keystone Jack) ","","All / EQUIPOS / COMPLEMENTARIOS","TORAL BRAVO BILLY GUILLERMO","Ecuador","",""
"__export__.product_template_33923","PPR22","[PPR22] Pañal para prematuro, hasta 2.2 Kg","","All / INSUMOS / NO INVASIVO","","","",""
"__export__.product_template_121877_b92a5c0d","07316011001","[07316011001] Pcb interface rinse station","","All / REPUESTOS","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_121078_56cbeec1","4950518001","[4950518001] Photo interrupter KI1235-AALF XS","ROCHE","All / REPUESTOS","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_122181_b749ee4c","7798946001","[7798946001] Photometer cleaning stick","ROCHE","All / EQUIPOS / COAGULACIÓN","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_119733_53fd31e4","10882640001","[10882640001] Pilot lamp BNA-3      J 853551","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_119647_cea2c52d","6602789001","[6602789001] Pipette 0,5-10","","All / REPUESTOS / CC Instruments","","","",""
"__export__.product_template_122308_527507ea","PP001","[PP001] Plana de Etiquetas","","All","LITOCOPIAS S.A.","","",""
"__export__.product_template_119653_78080e16","7869649001","[7869649001] Plastic Tubes","","All / REPUESTOS / CC Instruments","","","",""
"__export__.product_template_119734_3d867e48","11566245001","[11566245001] Plunger (S. syringe)  714-1287","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_119735_adc8c2e6","11224158001","[11224158001] Plunger circonia      735-1830","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_119736_78192cc3","11700022001","[11700022001] Plunger holder        714-1283","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_33643","PCoV-20","[PCoV-20] PoCT SARS-CoV-2 Antibody (IgG/IgM)","","All","","","",""
"__export__.product_template_33681","BMP-107B","[BMP-107B] Polarizing Biological Microscope Binocular","","All","","","",""
"__export__.product_template_33682","BMP-107T","[BMP-107T] Polarizing Biological Microscope Trinocular","","All","","","",""
"__export__.product_template_32751","N010410(2)","[N010410(2)] Porta Objetos C. Banda x 72 Laminas (7105)","","All / INSUMOS / ANALITICA","","","",""
"__export__.product_template_122256_7d6b599b","PVC002","[PVC002] Porta-Credenciales","PVC","All","ELIZABETH SONIA CAICEDO SALVADOR","ECUADOR ","",""
"__export__.product_template_119614_057bfd0a","6538169001","[6538169001] Pre-filtration system 450/900 GPD","","All / REPUESTOS / CC Instruments","","","",""
"__export__.product_template_33461","6908853190","[6908853190] PreClean M G2 2x2L Elecsys E2G","ROCHE","All","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_121676_12dfdecb","7957211190","[7957211190] PreciControl AMH Plus, para 4 x 2.0 ml ","ROCHE","All / INMUNOLOGIA / CC Calibrators / Controls","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_121494_4daeb05b","6687768190","[6687768190] PreciControl Cortisol Saliva","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_121632_56adff32","5889081190","[5889081190] PreciControl ISD","ROCHE","All / INMUNOLOGIA / CC Calibrators / Controls","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_122384_5506578c","5618860922","[5618860922] PreciControl Varia Elecsys","ROCHE","All / INMUNOLOGIA","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_121919_c2ca33f5","8086672190","[8086672190] PreciControl anti-HAV Gen.AC2.","ROCHE","All","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_33672","09216928190","[09216928190] PreciControlAnti-SARS-CoV-2","ROCHE","All","","","",""
"__export__.product_template_122391_5e41aaa8","10158046122","[10158046122] Precibil","ROCHE","All / BIOQUIMICA","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_28552","11098993122","[11098993122] Precimat Fructosamin ","ROCHE","All / BIOQUIMICA / CC Calibrators / Controls","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_122002_4c604865","10557897122","[10557897122] Precinorm Protein (3x1mL)","ROCHE ","All / BIOQUIMICA / CC HIA Reagents cobas","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_122003_58ab97cd","11333127122","[11333127122] Precipath Protein (3x1 mL)","ROCHE","All / BIOQUIMICA / CC HIA Reagents cobas","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_33490","01-03-0095","[01-03-0095] Premier Buffer A Reagent 940 ml ","Trinity  Biotech","All / BIOQUIMICA / REACTIVO","ECUADOR DIAGNOSTICS CORDIAGNOSTICS CIA. LTDA.","ECUADOR ","",""
"__export__.product_template_33486","01-03-0096","[01-03-0096] Premier Buffer B Reagent 940 ml","Trinity  Biotech","All / BIOQUIMICA / REACTIVO","ECUADOR DIAGNOSTICS CORDIAGNOSTICS CIA. LTDA.","ECUADOR ","",""
"__export__.product_template_33485","01-03-0097","[01-03-0097] Premier Diluent Reagent 3.8 L","Trinity  Biotech","All / BIOQUIMICA / CONSUMIBLE","ECUADOR DIAGNOSTICS CORDIAGNOSTICS CIA. LTDA.","ECUADOR ","",""
"__export__.product_template_121951_8a7012de","Hb9210TM","[Hb9210TM] Premier Hb9210TM","","All / HEMATOLOGIA","ECUADOR DIAGNOSTICS CORDIAGNOSTICS CIA. LTDA.","Irlanda","",""
"__export__.product_template_33487","01-03-0098","[01-03-0098] Premier Wash Reagent 940 ml","Trinity  Biotech","All / BIOQUIMICA / CONSUMIBLE","ECUADOR DIAGNOSTICS CORDIAGNOSTICS CIA. LTDA.","ECUADOR ","",""
"__export__.product_template_119740_4f4a6edb","11568523001","[11568523001] Press piece 1,5       714-1282","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_120137_b193ca4f","11568531001","[11568531001] Press piece 5,5       714-1291","","All / REPUESTOS / Immunodia. Systems Support","","","",""
"__export__.product_template_122039_d893ebd8","00029412007","[00029412007] Primary PM Kit ACL TOP 300/350","","All / REPUESTOS / Coagulation Monitoring Instruments","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_120848_2bbcec42","5950252001","[5950252001] Print Server (TH)","","All / REPUESTOS / Extended Information Systems","AMAZON ","Estados Unidos","",""
"__export__.product_template_120088_225b7844","5857791001","[5857791001] Printer HP Laserjet 6500","","All / REPUESTOS / IM cobas e / Elecsys Instruments","","","",""
"__export__.product_template_120688_2b44583e","3715469001","[3715469001] Printer Hp Color CP1515N","","All / REPUESTOS / qPCR&NAP Instruments","","","",""
"__export__.product_template_119578_470cf210","11223003001","[11223003001] Printer w.cable only RN/Midi.J","","All / REPUESTOS / POC Chemistry Systems Support","","","",""
"__export__.product_template_119616_f43daa1a","4534867001","[4534867001] Printing tapes EPSON FX890","","All / REPUESTOS / CC Instruments","","","",""
"__export__.product_template_122437_c782da7f","9315284190","[9315284190] ProBNP G2 Elecsys E2G 300 V2","ROCHE","All / BIOQUIMICA / CC HIA Reagents cobas","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_121593_96a99f91","6908799190 ","[6908799190 ] ProCell M G2 2x2L Elecsys E2G","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_121646_683b1203","PROBCABEMITTER","[PROBCABEMITTER] Probador de cables de red","","All","AMAZON ","Estados Unidos","",""
"__export__.product_template_121323_89d8ede4","7457448001","[7457448001] Probe CP CPL","ROCHE","All / REPUESTOS","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_29256","4793773001","[4793773001] Probe c111, set of 2 ","ROCHE","All / REPUESTOS / Clin. Chem. Systems Support","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_122466_a9576e9d","04547187001","[04547187001] Probe reagent assy c311","","All / BIOQUIMICA","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_121910_d1569fa5","CPU0144","[CPU0144] Procesador Intel i7-11700 2.50 GHz Base - Turbo 4.9GHz Cache 16MB LGA1200 Procesador Intel de 11va Gen. 8 núcleos, 8 hilos, 2.5 Ghz con turbo hasta 4.9 Ghz","","All / EQUIPOS / COMPUTACION","ALDAS ROMERO ERIK ANDRES","Estados Unidos","",""
"__export__.product_template_121785_76c96a42","7027699190","[7027699190] Progesterone G3 Elecsys E2G 300","ROCHE","All / INMUNOLOGIA / REACTIVO","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_120907_99f015c0","7896238612","[7896238612] Programa de Control De Calidad Externo Para Laboratorio Clinico ESFEQA","","All / SERVICIO","","","",""
"__export__.product_template_122103_5af404d9","7027737190","[7027737190] Prolactin G2 Elecsys E2G 300","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_120746_c18a3b5d","5154588001","[5154588001] QUAN IT PICOGREEN dsDNA ASSAY KIT INVITR","","All / REPUESTOS / Sequencing Instruments","","","",""
"__export__.product_template_33590","R1035","[R1035] QUICK-RNA VIRAL KIT","","All","","","",""
"__export__.product_template_120198_62bc3e04","6311857001","[6311857001] R COVER (FOR RDG/RDC)","","All / REPUESTOS / Immunodia. Systems Support","","","",""
"__export__.product_template_120215_adf1f6ed","6311750001","[6311750001] R LID ASSY","","All / REPUESTOS / Immunodia. Systems Support","","","",""
"__export__.product_template_32776","2355010","[2355010] R-F LATEX 100 DET (LINEAR)","","All","","","",""
"__export__.product_template_120032_8b87b55f","7841027001","[7841027001] R-X FPC","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_120068_895b1f51","4813804001","[4813804001] R-X FPC (nonRoHS)","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_119935_0eca477f","3735567001","[3735567001] R-Y FPC","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_120234_40208c41","4906357001","[4906357001] R.LID ASSY","","All / REPUESTOS / Immunodia. Systems Support","","","",""
"__export__.product_template_120038_749683f5","4813812001","[4813812001] R1 HEAD (1)  ASSY","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_120519_258024fd","3289672001","[3289672001] RA INSTR. MANNHEIM (RDG), 1PACK=50 PCS","","All / REPUESTOS / Coagulation Monitoring Systems Support","","","",""
"__export__.product_template_119743_99b7bcbb","5289319001","[5289319001] RA-FORMS SPARE PARTS (100 PCS)","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_119158_0fd3cd20","5694787001","[5694787001] RACK OWS AmpliPrep","","All / REPUESTOS / MD Systems Support","","","",""
"__export__.product_template_118952_8186d179","5329990001","[5329990001] RACK PLATE TIP CARRIER, PLT-PC","","All / REPUESTOS / MD Instruments","","","",""
"__export__.product_template_118953_ad388f69","5330017001","[5330017001] RACK REAGENT CARRIER 4x200ml","","All / REPUESTOS / MD Instruments","","","",""
"__export__.product_template_118954_2811e32d","5330009001","[5330009001] RACK REAGENT CARRIER 5x50ml","","All / REPUESTOS / MD Instruments","","","",""
"__export__.product_template_118932_25178da6","5329973001","[5329973001] RACK SAMPLE CARRIER, SMP-CAR-1","","All / REPUESTOS / MD Instruments","","","",""
"__export__.product_template_120706_984d15a4","6998984001","[6998984001] RACK SURE PATH CARRIER","","All / REPUESTOS / qPCR&NAP Instruments","","","",""
"__export__.product_template_122442_47eb5097","RACK001","[RACK001] RACKMOUNTBALE POWER STRIP","GENERICA","All / EQUIPOS / COMPUTACION"," REPRESENTACIONES GIRASOL REGI S.A.","ECUADOR ","",""
"__export__.product_template_121912_f50126dc","RAM0456","[RAM0456] RAM GIGABYTE AORUS RGB 8GB DDR4 4400MHZ - CL19 - BLACK (GPARS16G44)","","All / EQUIPOS / COMPUTACION","ALDAS ROMERO ERIK ANDRES","Estados Unidos","",""
"__export__.product_template_34022","R8309002","[R8309002] RAPID INNOVA SPOT INDOLE REAGENT 15ML/VL","","All","","","",""
"__export__.product_template_34024","R8311005","[R8311005] RAPID NF PLUS SYSTEM 20/KT","","All","","","",""
"__export__.product_template_122089_5b3ed197","HER103","[HER103] RATCHET CABEZA REDONDA 10"" x 1/2""STANLEY","","All / EQUIPOS / COMPLEMENTARIOS","DAVALOS FUNES ERNESTO","ECUADOR ","",""
"__export__.product_template_33575","12025531001","[12025531001] RD Calibr.rack C001-C010 black*LR","ROCHE","All / REPUESTOS / Total Lab Automation (TLA)","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_119611_cdf1a4ee","12025540001","[12025540001] RD Calibr.rack C011-C020 black*LR","","All / REPUESTOS / Total Lab Automation (TLA)","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_120361_3dfd3dbd","12025558001","[12025558001] RD Calibr.rack C021-C030 black*LR","","All / REPUESTOS / Total Lab Automation (TLA)","","","",""
"__export__.product_template_120362_54b433a6","12025566001","[12025566001] RD Calibr.rack C031-C040 black*LR","","All / REPUESTOS / Total Lab Automation (TLA)","","","",""
"__export__.product_template_120371_a875bbff","6664679001","[6664679001] RD QUALCONTR. RACK, Q041-Q050 WHITE","","All / REPUESTOS / Total Lab Automation (TLA)","","","",""
"__export__.product_template_120372_08be7ce9","6664717001","[6664717001] RD QUALCONTR. RACK, Q051-Q060 WHITE","","All / REPUESTOS / Total Lab Automation (TLA)","","","",""
"__export__.product_template_33576","12025574001 ELIM","[12025574001 ELIM] RD Qualcontr.rack Q001-Q010 white *LR","ROCHE","All / INSUMOS / Total Lab Automation (TLA)","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_120360_af6c2677","12025582001","[12025582001] RD Qualcontr.rack Q011-Q020 white *LR","","All / REPUESTOS / Total Lab Automation (TLA)","","","",""
"__export__.product_template_33573","11902997001 ELIM","[11902997001 ELIM] RD STANDARD RACK 0001-0050","ROCHE","All / INSUMOS / Total Lab Automation (TLA)","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_120363_36a32e59","11903080001","[11903080001] RD Standar rack 0401-0500 *LR","","All / REPUESTOS / Total Lab Automation (TLA)","","","",""
"__export__.product_template_33577","12025671001 ELIM","[12025671001 ELIM] RD Stat-rack S001-S025 red *LR","ROCHE","All","","","",""
"__export__.product_template_33578","12025728001 ELIM","[12025728001 ELIM] RD Wash rack W999 green (2 St)","ROCHE","All","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_119886_223063f2","12021285001","[12021285001] REACTION BATH","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_119854_7f91f39f","4547128001","[4547128001] REACTION BATH WINDOW OUT","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_119618_e470c52a","4421132001","[4421132001] REACTION CELL H-917 8 PCS/SET ","","All / REPUESTOS / CC Instruments","","","",""
"__export__.product_template_122429_79063f77","LEMAG008","[LEMAG008] REACTION MODULES MAGLUMI X3 X 546 TEST","MAGLUMI SNIBE","All / INMUNOLOGIA / CONSUMIBLE","Shenzhen New Industries Biomedical Engineering","China","",""
"__export__.product_template_119987_92126a76","5590400001","[5590400001] REACTION TABLE ASSY","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_122348_ad17635d","REACTIVO PARA RUBEOLA IgG","[REACTIVO PARA RUBEOLA IgG] REACTIVO PARA RUBEOLA IgG","","All / EQUIPOS / INMUNOLOGIA","ESTRELLA SANGO JORGE ARTURO","Afganistán","",""
"__export__.product_template_122349_c4f59ff7","REACTIVO PARA RUBEOLA IgM","[REACTIVO PARA RUBEOLA IgM] REACTIVO PARA RUBEOLA IgM","","All / EQUIPOS / INMUNOLOGIA","ESTRELLA SANGO JORGE ARTURO","Afganistán","",""
"__export__.product_template_122353_1374675c","REACTIVOS/KIT PARA DETERMINACIÓN DE HEPATITIS B, ANTICUERPOS DE SUPERFICIE","[REACTIVOS/KIT PARA DETERMINACIÓN DE HEPATITIS B, ANTICUERPOS DE SUPERFICIE] REACTIVOS/KIT PARA DETERMINACIÓN DE HEPATITIS B, ANTICUERPOS DE SUPERFICIE","","All / EQUIPOS / INMUNOLOGIA","ESTRELLA SANGO JORGE ARTURO","Afganistán","",""
"__export__.product_template_119097_26b4ed3e","4635817001","[4635817001] READER BARCODE SCANNER","","All / REPUESTOS / MD Systems Support","","","",""
"__export__.product_template_33383","4793811001","[4793811001] REAGENT DISC ASSY","ROCHE","All / REPUESTOS / Clin. Chem. Systems Support","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_32568","4823281001","[4823281001] REAGENT DISK UNIT","ROCHE","All","","","",""
"__export__.product_template_120177_ada6c7f2","3515087001","[3515087001] REAGENT PIPETTOR PROBE ASSY","ROCHE","All / REPUESTOS / Immunodia. Systems Support","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_119744_9e10ff74","3027597001","[3027597001] REAGENT PROBE","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_119745_1b666cf4","12025809001","[12025809001] REAGENT PROBE R1","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_119031_1e12ea93","28173362001","[28173362001] REAGENT TIP","","All / REPUESTOS / MD Systems Support","","","",""
"__export__.product_template_120344_58149ee5","6563716001","[6563716001] REAGENT TRAY, BMK SPECIAL STAINS","","All / REPUESTOS / Special Stains Instruments","","","",""
"__export__.product_template_122121_ab4cdd77","3009874001","[3009874001] REAGENT PIPETTOR PROBE","ROCHE","All / BIOQUIMICA / CC Instruments","RCOHE","Alemania","",""
"__export__.product_template_119485_f8536e81","3082733001","[3082733001] REF. CONNECTOR COMPL 0980.34A/","","All / REPUESTOS / BG + E Systems Support","","","",""
"__export__.product_template_32917","03112071180","[03112071180] REF. CONTACT COBAS B 221","ROCHE","All / BIOQUIMICA / BG + E Reagents","","","",""
"__export__.product_template_32920","011126695202","[011126695202] REFLOTRON-CK 15 STR. E","ROCHE","All / BIOQUIMICA / Reflotron Reagents","ROCHE ECUADOR S.A.","","5231-DME-0718","2023-07-23"
"__export__.product_template_122356_7d594dd3","YC-395L","[YC-395L] REFRIGERADOR DE LABORATORIO  395 LITROS (GRADO MEDICO)","MELING","All / EQUIPOS / COMPLEMENTARIOS","LABOMERSA S.A.","China","",""
"__export__.product_template_116793_da1bd63e","RMA250FY","[RMA250FY] REFRIGERADORA 250 LT","MABE","All / EQUIPOS / COMPLEMENTARIOS","BODEGAS JARRIN S.A.","Colombia","",""
"__export__.product_template_122095_f3b178de","COBRO","[COBRO] REGULARIZACIÓN DE REPUESTOS","ROCHE","All / REPUESTOS","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_120073_9acc04fe","4340426001","[4340426001] REGULATOR (AR)","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_120030_6619988c","7671547001","[7671547001] REGULATOR (RA)","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_119346_ba8b3351","12190168001","[12190168001] RELAY, COUPLER, 2 CHANGER","","All / REPUESTOS / Workflow Systems Support & Platforms","","","",""
"__export__.product_template_119444_a7e16a20","12190150001","[12190150001] RELAY, VOLTAGE MONITOR","","All / REPUESTOS / Workflow Systems Support & Platforms","","","",""
"__export__.product_template_33874","N010220","[N010220] RELOJ DIGITAL  99 MIN 50 SEG","","All / INSUMOS / NN","","","",""
"__export__.product_template_120089_6ff7101d","5014891001","[5014891001] RENTAL FEE COBAS e 411 DISK","","All / REPUESTOS / IM cobas e / Elecsys Instruments","","","",""
"__export__.product_template_120328_2b761c3b","7311028001","[7311028001] RENTAL FEE XP 300","","All / REPUESTOS / HE Instruments","","","",""
"__export__.product_template_120290_dafeb5b0","6612547001","[6612547001] RENTAL FEE XT-4000I","","All / REPUESTOS / HE Instruments","","","",""
"__export__.product_template_121128_f2b6a0be","4594347001","[4594347001] RENTAL INSTRUMENT COAGULATION COBAS 1 411","ROCHE","All / EQUIPOS / COAGULACIÓN","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_119599_e16c0b05","3852717001","[3852717001] RENTAL OF HITACHI 902","","All / REPUESTOS / CC Instruments","","","",""
"__export__.product_template_119600_3d8a5f87","3852725001","[3852725001] RENTAL OF HITACHI 911","","All / REPUESTOS / CC Instruments","","","",""
"__export__.product_template_119601_fdcb7a7e","3852733001","[3852733001] RENTAL OF HITACHI 912","","All / REPUESTOS / CC Instruments","","","",""
"__export__.product_template_119610_685de04b","4986709001","[4986709001] RENTAL OF cobas C111  ","","All / REPUESTOS / CC Instruments","","","",""
"__export__.product_template_120315_3775f80c","3752054001","[3752054001] RENTAL REF. XT 2000i","","All / REPUESTOS / HE Instruments","","","",""
"__export__.product_template_121121_ea374dae","000623","[000623] REPOTENCIACION DE 2 EQUIPOS DE OSMOSIS 450 GP","","All / SERVICIO / ACONDICIONAMIENTO","ORDOÑEZ DIAZ MARCELO FERNANDO","Ecuador","",""
"__export__.product_template_119032_b6f5b00a","28009988001","[28009988001] RESERVOIR COMPL.","","All / REPUESTOS / MD Systems Support","","","",""
"__export__.product_template_119663_594ca041","7330332001","[7330332001] RESIN CATIONIC / LIT","ROCHE","All / REPUESTOS / CC Instruments","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_119746_60c299ac","5575966001","[5575966001] RESINA IONICA REGENERADA 10 ""","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_28966","8182779001","[8182779001] RESINA MIXTA MR3-4 KILOS","ROCHE","All / INSUMOS / Clin. Chem. Systems Support","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_119347_724794f5","12190214001","[12190214001] RESISTOR 4.7 OHM, 5W, VERTICAL","","All / REPUESTOS / Workflow Systems Support & Platforms","","","",""
"__export__.product_template_121190_44d69091","THTI281","[THTI281] RESMA DE PAPEL MULTIPROPOSITO A4 75GR","ESTILO","All / Varios","SALAN CANDO BETSY JACQUELIN","Ecuador","",""
"__export__.product_template_33188","7316259001","[7316259001] RESORTE DEL RIEL DE CUBETAS","ROCHE","All","","","",""
"__export__.product_template_119033_86c4ea5c","28008531001","[28008531001] RESUSPENSION TIP SET OF 2","","All / REPUESTOS / MD Systems Support","","","",""
"__export__.product_template_120326_be931ded","6645356001","[6645356001] RET LICENSE","","All / REPUESTOS / HE Instruments","","","",""
"__export__.product_template_121320_9e2f2122","8011427001","[8011427001] RET LICENSE (XN-L)","ROCHE","All","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_32585","REUMATOIDEOCTT","[REUMATOIDEOCTT] REUMATOIDEO CUANTITATIVO (METODO LATEX)","","All","","","",""
"__export__.product_template_119612_7278d2c6","6481183001","[6481183001] REVERSE OSMOSIS SYSTEM 450 GPD","","All / REPUESTOS / CC Instruments","","","",""
"__export__.product_template_119613_a24a608f","6481191001","[6481191001] REVERSE OSMOSIS SYSTEM 900 GPD","","All / REPUESTOS / CC Instruments","","","",""
"__export__.product_template_116656_ad44d579","40121","[40121] RF LATEX","","All / HEMATOLOGIA / REACTIVO","","","",""
"__export__.product_template_33990","5480167190","[5480167190] RF-II 500Tests cobas c701","ROCHE","All / BIOQUIMICA / CC HIA Reagents cobas","ROCHE ECUADOR S.A.","","AD-576-06-13","2023-06-06"
"__export__.product_template_121854_4a17000d","8058628190","[8058628190] RF-II, 400T, cobas c pack green","ROCHE","All / BIOQUIMICA / REACTIVO","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_120605_07f3b0a7","7165439001","[7165439001] RFID READER","","All / REPUESTOS / Urinalysis Systems Support","","","",""
"__export__.product_template_119602_c3753096","3782018001","[3782018001] RIBBON CASSETTE","","All / REPUESTOS / CC Instruments","","","",""
"__export__.product_template_119203_78b5c5ad","4636163001","[4636163001] RIBBON PROTECTIVE STAR","","All / REPUESTOS / MD Systems Support","","","",""
"__export__.product_template_120524_02bb3482","11907735001","[11907735001] RIBBON TAPE DL 3700/3800 fujitsu","","All / REPUESTOS / Urinalysis Systems Support","","","",""
"__export__.product_template_119747_b5d6bb29","5516838001","[5516838001] RIBBON TAPE OKIDATA","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_119923_0de3dd71","3478866001","[3478866001] RINSE BATH STIRRER P MODULE","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_119924_215eb638","4472667001","[4472667001] RINSE DRIVE ASSY","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_121096_58c32dc7","7841396001","[7841396001] RINSE NOZZLE B	","ROCHE","All / REPUESTOS / Clin. Chem. Systems Support","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_119943_16181316","4945824001","[4945824001] RINSE NOZZLE C","ROCHE","All / REPUESTOS / Clin. Chem. Systems Support","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_119944_1c5ee15e","4945832001","[4945832001] RINSE NOZZLE E ASSY","ROCHE","All / REPUESTOS / Clin. Chem. Systems Support","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_120140_47f6287c","12190869001","[12190869001] RINSE STATION P2","","All / REPUESTOS / Immunodia. Systems Support","","","",""
"__export__.product_template_122159_5cbc304f","05357195001","[05357195001] RINSE TUBE ASSY","ROCHE","All","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_119914_e83d22ff","5357195001","[5357195001] RINSE TUBE ASSY","","All / REPUESTOS / Clin. Chem. Systems Support","","","",""
"__export__.product_template_33041","RQ9134","[RQ9134] RIQAS BLOOD GAS PROGRAMME","","All / BIOQUIMICA / CC Calibrators / Controls","","","",""
"__export__.product_template_32784","RQ9135/B","[RQ9135/B] RIQAS COAGULATION PROGRAMME","","All / BIOQUIMICA / CC Calibrators / Controls","","","",""
"__export__.product_template_32822","RQ9129-","[RQ9129-] RIQAS HBA1C PROGRAMME","","All / BIOQUIMICA / CC Calibrators / Controls","","","",""
"__export__.product_template_32527","RQ9125/C","[RQ9125/C] RIQAS IMMUNOASSAY","","All","","","",""
"__export__.product_template_33468","RQ9159","[RQ9159] RIQAS IMMUNOSUPPRESSANT","","All","","","",""
"__export__.product_template_32637","RQ9130","[RQ9130] RIQAS MONTHLY IMMUNOASSAY PROG","","All","","","",""
"__export__.product_template_33694","INST-082","[INST-082] RIÑONERA AWAN MEDIANA 21.5 X 11 X 3","","All / INSUMOS / NO INVASIVO","","","",""
"__export__.product_template_122261_09cbc32b","RO","[RO] RO 600 / TANK / FILTRO DI / PRE FILTRO 20*4,5 SEDIMENTO","","All / REPUESTOS","CAAMAÑO VALERO SHYLLA PATRICIA","ECUADOR ","",""
"__export__.product_template_119526_89625d5c","3067343001","[3067343001] ROLLER, PERISTALTIC PUMP, EA","","All / REPUESTOS / BG + E Systems Support","","","",""
