id;.id;default_code;name;categ_id/name;categ_id/display_name;standard_price;price;list_price;lst_price;default_code
__export__.product_template_121532_2c439f9f;121532;TTP02;SYPHILIS SP WB TEST;ANALITICA;All / INSUMOS / ANALITICA;0.6;0;1;1;TTP02
__export__.product_template_121200_534be9de;121200;9114319001;SYRINGE 0.25ML V2;REPUESTOS;All / REPUESTOS;0.007;0;1;1;9114319001
__export__.product_template_120199_e4265994;120199;6992048001;SYRINGE 2;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;81.75;0;0.01;0.01;6992048001
__export__.product_template_120233_ec813bf7;120233;6992064001;SYRINGE 2 S;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;0;0;0.01;0.01;6992064001
__export__.product_template_119043_369772f6;119043;28122911001;SYRINGE 2.5ML SAL;MD Systems Support;All / REPUESTOS / MD Systems Support;227.25;0;0.01;0.01;28122911001
__export__.product_template_121199_83cde9a8;121199;9114327001;SYRINGE 2.5ML V2;REPUESTOS;All / REPUESTOS;0.55866667;0;1;1;9114327001
__export__.product_template_119767_0fb6039b;119767;28088128001;SYRINGE 500uL;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;28088128001
__export__.product_template_120574_81f780e0;120574;11227114001;SYRINGE ASSY;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;0;0;0.01;0.01;11227114001
__export__.product_template_119895_de5ed50c;119895;6992196001;SYRINGE KIT FOR MOD ISE(SINGLE);Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;6992196001
__export__.product_template_121820_ffea7dde;121820;7840292001;SYRINGE R ASSY;REPUESTOS;All / REPUESTOS;0;0;1;1;7840292001
__export__.product_template_120029_f46d69dc;120029;7840314001;SYRINGE REAGENT 1 ASSY;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;2058.75;0;0.01;0.01;7840314001
__export__.product_template_120067_9434dd9a;120067;3736156001;SYRINGE REAGENT 1 ASSY (nonRoHS);Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;3736156001
__export__.product_template_121442_c38e5b5d;121442;6572316001;SYRINGE_ASSY NO.30;REPUESTOS;All / REPUESTOS;41.25225;0;1;1;6572316001
__export__.product_template_121443_6ed43cef;121443;6572227001;SYRINGE_ASSY NO.31;REPUESTOS;All / REPUESTOS;57.18975;0;1;1;6572227001
__export__.product_template_122219_b9a8a962;122219;8272425001;SYRINGE_ASSY NO.67 (FCM SHEATH);HE Instruments;All / REPUESTOS / HE Instruments;0;0;1;1;8272425001
__export__.product_template_120091_b3b9f5de;120091;3027651001;SYSCLEAN-ADAPTER M;IM cobas e / Elecsys Instruments;All / REPUESTOS / IM cobas e / Elecsys Instruments;3.9;0;0.01;0.01;3027651001
__export__.product_template_33019;116382;3157334001 ELIM;SYSTEM GENERIC AVL 9180;BG + E Instruments;All / INSUMOS / BG + E Instruments;785;0;5247.9;5247.9;3157334001 ELIM
__export__.product_template_119543_4c8691a4;119543;7133324001;SYSTEM SOFTWARE V4.2 cobas b 123;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;0;0;0.01;0.01;7133324001
__export__.product_template_121162_970bb4bb;121162;SAL;Sal en Grano;Varios;All / Varios;0;0;1;1;SAL
__export__.product_template_119604_32b44872;119604;11229290001;Samp.cup micro(100pcs)707-0313;CC Instruments;All / REPUESTOS / CC Instruments;0;0;0.01;0.01;11229290001
__export__.product_template_122993_f02ff889;122993;M10022;Sample Arm Interface Board (Placa de interfaz del brazo de muestra);CC Instruments;All / REPUESTOS / CC Instruments;0;0;1;1;M10022
__export__.product_template_118938_25378f4a;118938;4639502001;Sample Carrier, 24;MD Instruments;All / REPUESTOS / MD Instruments;0;0;0.01;0.01;4639502001
__export__.product_template_120994_db9cdca2;120994;5352991190;Sample Cleaner 1, Cobas 8000;CC Instruments;All / BIOQUIMICA / CC Instruments;60.03;0;1;1;5352991190
__export__.product_template_33058;116342;5968828190;Sample Cleaner 2, cobas 8000;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;18.85;0;1;1;5968828190
__export__.product_template_122253_8dd4cb65;122253;KU-R02-1/F20;Sample Diluent KU-R02-1/5L-F20;Consumibles ;All / Coprologia / Consumibles ;9.53308889;0;1;1;KU-R02-1/F20
__export__.product_template_121804_ba0447d0;121804;KU-R02-1/F40;Sample Diluent KU-R02-1/5L-F40;Consumibles ;All / Coprologia / Consumibles ;0.59665999;0;1;1;KU-R02-1/F40
__export__.product_template_122321_45bfb9d6;122321;KU-R02-2/F20;Sample Diluent KU-R02-2/10L-F20;Consumibles ;All / Coprologia / Consumibles ;0;0;1;1;KU-R02-2/F20
__export__.product_template_122322_2d683b6e;122322;KU-R02-2/F40;Sample Diluent KU-R02-2/10L-F40;Consumibles ;All / Coprologia / Consumibles ;0;0;1;1;KU-R02-2/F40
__export__.product_template_122254_4af99ab1;122254;KU-R02-3/F20;Sample Diluent KU-R02-3/20L-F20;Consumibles ;All / Coprologia / Consumibles ;0;0;1;1;KU-R02-3/F20
__export__.product_template_121803_a213c198;121803;KU-R02-3/F40;Sample Diluent KU-R02-3/20L-F40;Consumibles ;All / Coprologia / Consumibles ;450;0;1;1;KU-R02-3/F40
__export__.product_template_120548_7c472aa3;120548;4851072001;Sample Rack No 3-2 Assy (3 pcs/;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;0;0;0.01;0.01;4851072001
__export__.product_template_121159_5c2791a6;121159;6765785001;Sample Rack t411;Todos;All;314.6;0;1;1;6765785001
__export__.product_template_123000_f046b495;123000;130299026M;Sample Release Agent (Agente de liberación de muestras para ACIDO FOLICO MAGLUMI);CONSUMIBLE;All / INMUNOLOGIA / CONSUMIBLE;0;0;1;1;130299026M
__export__.product_template_123001_69492b7c;123001;130299034M;Sample Release Agent (Pretratamiento de las muestras de orina MAGLUMI);CONSUMIBLE;All / INMUNOLOGIA / CONSUMIBLE;0;0;1;1;130299034M
__export__.product_template_118978_e3346147;118978;6301037001;Sample Supply Module;MD Instruments;All / REPUESTOS / MD Instruments;0;0;0.01;0.01;6301037001
__export__.product_template_121801_1cb017c3;121801;KU-CUP-001;Sample collection cup 001/pack x50;Consumibles ;All / Coprologia / Consumibles ;37.5;0;1;1;KU-CUP-001
__export__.product_template_122214_edb9178f;122214;KU-CUP-003;Sample collection cup 003/KU-F20 pack x50;Consumibles ;All / Coprologia / Consumibles ;56.81416732;0;1;1;KU-CUP-003
__export__.product_template_121802_d60d85af;121802;KU-CUP-004;Sample collection cup 004/ KU-F40 pack x50;Consumibles ;All / Coprologia / Consumibles ;10.81048999;0;1;1;KU-CUP-004
__export__.product_template_119817_f13ca0b1;119817;11225243001;Sample nozzle (2)     725-0392;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;11225243001
__export__.product_template_122996_2d5c8ed4;122996;M11016;Sample&Reagent (Tarjeta de Muestra y Reactivos);CC Instruments;All / REPUESTOS / CC Instruments;0;0;1;1;M11016
__export__.product_template_120321_df148034;120321;6509959001;Sampler SA-10 COMPLETE;HE Instruments;All / REPUESTOS / HE Instruments;0;0;0.01;0.01;6509959001
__export__.product_template_123717_a08cc8df;123717;7839219001;Sampling S Assy;REPUESTOS;All / REPUESTOS;0;0;1;1;7839219001
__export__.product_template_123701_0f4c7e28;123701;FOB-A ;Sangre oculta Rapid Test Kit MANUAL (Colloidal Gold Method) FOB-A;Reactivo;All / Coprologia / Reactivo;0;0;1;1;FOB-A 
__export__.product_template_119752_7ba29f8e;119752;11405462001;Screw set             707-0524;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;11405462001
__export__.product_template_120573_1a720da4;120573;11226436001;Seal (R1,R2);Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;9;0;0.01;0.01;11226436001
__export__.product_template_119753_ba37041b;119753;11568485001;Seal piece 1,5 lower  714-1361;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;11.25;0;0.01;0.01;11568485001
__export__.product_template_119754_0085f3b6;119754;11568477001;Seal piece 1,5 upper  714-1360;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;11568477001
__export__.product_template_120143_40b2cf6b;120143;11568507001;Seal piece 5,5 lower  714-1363;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;11.25;0;0.01;0.01;11568507001
__export__.product_template_120144_2a6c26ab;120144;11568493001;Seal piece 5,5 upper  714-1362;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;11.25;0;0.01;0.01;11568493001
__export__.product_template_122040_e959bd22;122040;29412012;Secondary PM Kit ACL TOP 300/350;Coagulation Monitoring Instruments;All / REPUESTOS / Coagulation Monitoring Instruments;0;0;1;1;29412012
__export__.product_template_118912_3be676eb;118912;4581725001;Sediment Terminal Urisys 1800;Urinalysis Instruments;All / REPUESTOS / Urinalysis Instruments;0;0;0.01;0.01;4581725001
__export__.product_template_122472_74c338b3;122472;4660579001;Sensor Cable;COAGULACIÓN;All / EQUIPOS / COAGULACIÓN;1;0;1;1;4660579001
__export__.product_template_121876_47bbca1e;121876;8436053001;Sensor reflective assy l150 v2;REPUESTOS;All / REPUESTOS;0;0;1;1;8436053001
__export__.product_template_120747_877fa44f;120747;6710263001;SeqHLA 454 chipcard JSI ;Sequencing Instruments;All / REPUESTOS / Sequencing Instruments;0;0;0.01;0.01;6710263001
__export__.product_template_120744_02cc5f0f;120744;6569102001;Sequencer accesories kit ;Sequencing Instruments;All / REPUESTOS / Sequencing Instruments;0;0;0.01;0.01;6569102001
__export__.product_template_33644;116359;(SE-CoV-20);Serology SARS-CoV-2;Todos;All;268;0;335;335;(SE-CoV-20)
__export__.product_template_120095_00e6c734;120095;6391087001;Server v6 SSDWlab;IM cobas e / Elecsys Instruments;All / REPUESTOS / IM cobas e / Elecsys Instruments;0;0;0.01;0.01;6391087001
__export__.product_template_120854_2e06243c;120854;7255195001;Service contract of Cobas IT Infinity;Extended Information Systems;All / REPUESTOS / Extended Information Systems;0;0;0.01;0.01;7255195001
__export__.product_template_119831_af95dd32;119831;12020734001;Shutter;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;12020734001
__export__.product_template_121136_3eb38be4;121136;3231569001;Silencer SLWBA (SL 1/4);REPUESTOS;All / REPUESTOS;0.01;0;1;1;3231569001
__export__.product_template_118939_9da130c8;118939;4706277001;Single Server PDM 110V;MD Instruments;All / REPUESTOS / MD Instruments;0;0;0.01;0.01;4706277001
__export__.product_template_119760_1abf11c1;119760;11406329001;Sipper tube 75mm      707-0499.;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0.001;0;0.01;0.01;11406329001
__export__.product_template_120291_f9346ec9;120291;6510132001;Slidemaker SP-10 MAIN COMPLETE;HE Instruments;All / REPUESTOS / HE Instruments;0;0;0.01;0.01;6510132001
__export__.product_template_119449_08a8ab62;119449;7932804001;Sodium Chloride;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;0;0;0.01;0.01;7932804001
__export__.product_template_119120_02d2f3c1;119120;28124183001;Solenoid 6VDC Assy L300;MD Systems Support;All / REPUESTOS / MD Systems Support;93.75;0;0.01;0.01;28124183001
__export__.product_template_118940_89a02991;118940;5530873001;Solid Waste Bag;MD Instruments;All / REPUESTOS / MD Instruments;0;0;0.01;0.01;5530873001
__export__.product_template_118965_0b23e5af;118965;7094361001;Solid Waste Container;MD Instruments;All / REPUESTOS / MD Instruments;0;0;0.01;0.01;7094361001
__export__.product_template_33931;116365;SANE16FR;Sonda de alimentación naso enteral, 16 Fr;Todos;All;0.01;0;1;1;SANE16FR
__export__.product_template_33924;116366;SNE8FR;Sonda de alimentación naso enteral, 8 Fr, 38 cm;Todos;All;0.01;0;1;1;SNE8FR
__export__.product_template_33932;116367;SNG14FR;Sonda nasogástrica, 14 Fr, 85 cm;Todos;All;0.01;0;1;1;SNG14FR
__export__.product_template_33925;116368;SNG6FR;Sonda nasogástrica, 6 Fr, 25 cm;Todos;All;0.01;0;1;1;SNG6FR
__export__.product_template_122379_950b1c23;122379;3150194001;Spacer Plate Needle;INMUNOLOGIA;All / INMUNOLOGIA;0;0;1;1;3150194001
__export__.product_template_120107_aa2d69d8;120107;11227149001;Spring                725-1862;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;9.75;0;0.01;0.01;11227149001
__export__.product_template_119761_44b55488;119761;11404938001;Spring (S)            707-1650;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0.001;0;0.01;0.01;11404938001
__export__.product_template_120366_bf80d9d4;120366;12024136001;Std-rack col lab lightgreen 50*LR;Total Lab Automation (TLA);All / REPUESTOS / Total Lab Automation (TLA);0;0;0.01;0.01;12024136001
__export__.product_template_120364_c41287fc;120364;12024128001;Std-rack color label orange 50*LR;Total Lab Automation (TLA);All / REPUESTOS / Total Lab Automation (TLA);0;0;0.01;0.01;12024128001
__export__.product_template_120365_51ac0f08;120365;12024098001;Std-rack color label yellow 50*LR;Total Lab Automation (TLA);All / REPUESTOS / Total Lab Automation (TLA);0;0;0.01;0.01;12024098001
__export__.product_template_119763_0825aaf3;119763;11229044001;Stepping motor (1)    707-0226;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;11229044001
__export__.product_template_116671_3ba0b1e8;116671;4793919001;Succión CLEan en botella assy;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;72.15;0;0;0;4793919001
__export__.product_template_119765_cab2fa75;119765;10641766001;Sus wire (nozzle cl.) 705-0516;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0;0;0.01;0.01;10641766001
__export__.product_template_121202_ccaf45be;121202;8132968001;Switching HUB 3 Assy ;REPUESTOS;All / REPUESTOS;0;0;1;1;8132968001
__export__.product_template_121861_5b299a15;121861;9014977190;Syphilis Elecsys cobas e 100;Infectious Diseases Reagents;All / INMUNOLOGIA / Infectious Diseases Reagents;1;0;1;1;9014977190
__export__.product_template_120205_a1812956;120205;11700251001;Syringe Reagent assy;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;450;0;0.01;0.01;11700251001
__export__.product_template_119121_8987eb07;119121;28160074001;Syringe Unit;MD Systems Support;All / REPUESTOS / MD Systems Support;3079.5;0;0.01;0.01;28160074001
__export__.product_template_119492_bdb463bd;119492;5039428001;T&D DISC COMPLETE cobas b 221;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;27.75;0;0.01;0.01;5039428001
__export__.product_template_122227_1bafe2a5;122227;7928793001;T&D MODUL KOMPLETT COBAS B 221;BG + E Instruments;All / REPUESTOS / BG + E Instruments;1;0;1;1;7928793001
__export__.product_template_119515_0145033b;119515;3309703001;T&D OPTICAL SENSOR cobas b 221;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;33;0;0.01;0.01;3309703001
__export__.product_template_119493_71e33b86;119493;3274764001;T&D SAMPLE DRIP TRAY cobas b 221;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;3;0;0.01;0.01;3274764001
__export__.product_template_119557_96bd6244;119557;5464749001;T&D SCREW cobas b 221 (5 pcs);BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;15.75;0;0.01;0.01;5464749001
__export__.product_template_119532_2bb5c1d6;119532;3309797001;T&D TUBING SET cobas b 221;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;69;0;0.01;0.01;3309797001
__export__.product_template_119562_eff13dc6;119562;3086640001;T-piece;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;0;0;0.01;0.01;3086640001
__export__.product_template_121471_cec36841;121471;9007725190;T3 Elecsys cobas e 200 V2;Thyroid Reagents;All / INMUNOLOGIA / Thyroid Reagents;1;0;427.8;427.8;9007725190
__export__.product_template_121844_b1856e55;121844;9007741190;T4 Elecsys cobas e 200 V3;Thyroid Reagents;All / INMUNOLOGIA / Thyroid Reagents;1;0;1;1;9007741190
__export__.product_template_33355;116383;VIB00065;TABLA LECTURA G. SANGUINEO ACRILICA 4 HILERAS;ANALITICA;All / INSUMOS / ANALITICA;6.99;0;1;1;VIB00065
__export__.product_template_116748_edfaef83;116748;RO70031;TABLA PARA LECTURA DE HEMATOCRITOS;ANALITICA;All / INSUMOS / ANALITICA;6.5;0;6.5;6.5;RO70031
__export__.product_template_119636_9d89c931;119636;3310264001;TABLE Cobas Integra 400 plus;CC Instruments;All / REPUESTOS / CC Instruments;0;0;0.01;0.01;3310264001
__export__.product_template_121310_e99c207f;121310;TACDIG001;TACOMETRO DIGITAL;Todos;All;39.99;0;39.99;39.99;TACDIG001
__export__.product_template_122365_2def5853;122365;THPCF232;TAMBOR DRUM HP LASER JET CF232A ORIG. 23000 PAG;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;116.35;0;1;1;THPCF232
__export__.product_template_119401_0a962633;119401;6463053001;TAMP APPLICATOR A3 / A4+;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;0;0;0.01;0.01;6463053001
__export__.product_template_121221_8ade7c44;121221;TANK;TANQUE PLASTIGAMA 250 LITROS;REPUESTOS;All / REPUESTOS;72;0;1;1;TANK
__export__.product_template_123531_b3250fc8;123531;130502001A;TBA 320 TEST (BIOSSAYS 240 PLUS);REACTIVO;All / BIOQUIMICA / REACTIVO;0;0;1;1;130502001A
__export__.product_template_123530_95e9d98c;123530;130502001S;TBA 365 TEST (BIOSSAYS C8);REACTIVO;All / BIOQUIMICA / REACTIVO;0;0;1;1;130502001S
__export__.product_template_123541_20570378;123541;130502006A;TBIL 300 TEST (BIOSSAYS 240 PLUS);REACTIVO;All / BIOQUIMICA / REACTIVO;0;0;1;1;130502006A
__export__.product_template_123540_19ba6e7c;123540;130502006S;TBIL 350 TEST (BIOSSAYS C8);REACTIVO;All / BIOQUIMICA / REACTIVO;0;0;1;1;130502006S
__export__.product_template_122291_02140eb8;122291;TEC001LOG;TECLADO;COMPUTACION;All / EQUIPOS / COMPUTACION;0.001;0;1;1;TEC001LOG
__export__.product_template_116795_e7b997fd;116795;KEYGENKM160USBK;TECLADO GENIUS KM-160-MOUSE OPT WIRED USB BLACK SP;COMPUTACION;All / EQUIPOS / COMPUTACION;14;0;9.5;9.5;KEYGENKM160USBK
__export__.product_template_123364_0e740384;123364;KEYLOG920007123;TECLADO LOGITECH K400 PLUS NEGRO WIRELESS TOUCH PAD-MUKTIMEDIA;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;19.7;0;1;1;KEYLOG920007123
__export__.product_template_122976_d680ca21;122976;TELF. HONOR X7A;TELF. HONOR X7A 128 GB ;Todos;All;149.64;0;1;1;TELF. HONOR X7A
__export__.product_template_123108_dd98b752;123108;TELF. SAMSUNG A14;TELF. SAMSUNG A14 128;Todos;All;171.87;0;1;1;TELF. SAMSUNG A14
__export__.product_template_120953_b54ec501;120953;TMP8921;TEMPORIZADOR;MEDICIÓN;All / EQUIPOS / MEDICIÓN;1;0;1;1;TMP8921
__export__.product_template_33076;116387;TH781;TENSIOMETRO DIGITAL;Todos;All;42.17;0;75;75;TH781
__export__.product_template_33709;116388;IM05430;TENSIOMETRO DIGITAL BRAZO MOD. HEM-7120;Todos;All;0.01;0;1;1;IM05430
__export__.product_template_33695;116389;DIAG-067;TENSIOMETRO DIGITAL RIESTER;Todos;All;165;0;310;310;DIAG-067
__export__.product_template_120714_4b8953ed;120714;3053563001;TENSION METER (NOS);Clin. Chem. Systems Support;All / REPUESTOS / System Support qPCR & NAP;1833;0;0.01;0.01;3053563001
__export__.product_template_119339_47f58e37;119339;4916689001;TENSION SPRING LIFTING UNIT;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;9;0;0.01;0.01;4916689001
__export__.product_template_121325_ae0f9044;121325;;TERMINAD;Todos;All;0;0;1;1;
__export__.product_template_33150;116390;C060320;TERMO HIGOMETRO CON SONDA;MEDICIÓN;All / EQUIPOS / MEDICIÓN;26.09677419;0;0;0;C060320
__export__.product_template_122964_a0703f80;122964;C060351;TERMOHIGROMETRO DIGITAL T.I (0-50 C) T.E (-20-70C) MOD S-WS06A AZUL;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;29;0;1;1;C060351
__export__.product_template_33696;116391;DIAG-049;TERMOMETRO DIGITAL;Todos;All;4;0;6.5;6.5;DIAG-049
__export__.product_template_33028;116392;THOCB;TEST HCG O-S CASSETTE BIOPROVA;Todos;All;0.37;0;0;0;THOCB
__export__.product_template_32829;116393;IHP-602-B;TEST HELICOBACTER PILORI HECES CASETTE;Todos;All;2.07;0;1;1;IHP-602-B
__export__.product_template_121209_3edce61d;121209;;TEST RAPIDO DE ANTIGENO SARS-COV-2 NASAL AUTOTOMA;Todos;All;0;0;1;1;
__export__.product_template_120561_f712b378;120561;4343255001;TEST STRIP TRANSFER;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;82.5;0;0.01;0.01;4343255001
__export__.product_template_120669_4bf874ed;120669;7316089001;TEST STRIP TRANSPORT AND PHOTOMETER UNIT;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;0;0;0.01;0.01;7316089001
__export__.product_template_120606_68c7e867;120606;7184425001;TEST STRIP TRANSPORTER;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;38.25;0;0.01;0.01;7184425001
__export__.product_template_120607_9710f0f9;120607;7166532001;TEST STRIP TRAY;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;196.5;0;0.01;0.01;7166532001
__export__.product_template_122104_3734d0b4;122104;8946370190;TESTOSTERONE G2 Elecsys E2G 300 v2;IM Core Reagents;All / INMUNOLOGIA / IM Core Reagents;1;0;1;1;8946370190
__export__.product_template_122463_d9874bf1;122463;8906564190;TG G2 Elecsys E2G 300 V2;REACTIVO;All / INMUNOLOGIA / REACTIVO;1;0;1;1;8906564190
__export__.product_template_120770_533a8401;120770;3086879001;THB CUVETTE PACKED;BG + E Instruments;All / REPUESTOS / BG + E Instruments;0;0;0.01;0.01;3086879001
__export__.product_template_119544_82d9192e;119544;3274942001;THB/POLYOX CARTRIDGE cobas b 221;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;90;0;0.01;0.01;3274942001
__export__.product_template_119494_d688a61b;119494;4694767001;THB/SO2 MODULE;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;4517.25;0;0.01;0.01;4694767001
__export__.product_template_119300_f8f6f153;119300;28097992001;THERMAL CYCLER UNIT;MD Systems Support;All / REPUESTOS / MD Systems Support;0;0;0.01;0.01;28097992001
__export__.product_template_119226_ac0bbd3b;119226;7682450001;THERMAL CYCLER UNIT;MD Systems Support;All / REPUESTOS / MD Systems Support;7225.5;0;0.01;0.01;7682450001
__export__.product_template_119329_d3851edb;119329;12192560001;THERMAL HEAD CLEANER;Workflow Systems Support & Platforms;All / REPUESTOS / Workflow Systems Support & Platforms;106.5;0;0.01;0.01;12192560001
__export__.product_template_120210_607534ba;120210;4340566001;THERMISTOR DETECTION UNIT;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;233.25;0;0.01;0.01;4340566001
__export__.product_template_120055_84f6d78e;120055;5777496001;THERMISTOR L  ASSY;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;280.5;0;0.01;0.01;5777496001
__export__.product_template_119795_4b849160;119795;28108145001;THERMISTOR NTC L=500MM;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0.01;0;0.01;0.01;28108145001
__export__.product_template_120056_a268146b;120056;5777500001;THERMISTOR R ASSY;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;280.5;0;0.01;0.01;5777500001
__export__.product_template_120151_84d6df9d;120151;11707892001;THERMISTOR R ASSY;Immunodia. Systems Support;All / REPUESTOS / Immunodia. Systems Support;361.5;0;0.01;0.01;11707892001
__export__.product_template_118963_345dc5b0;118963;4476476001;THERMOCYCLER 9700;MD Instruments;All / REPUESTOS / MD Instruments;0;0;0.01;0.01;4476476001
__export__.product_template_33128;116398;S200545;TIFICO H X 5ML (LABKIT);ANALITICA;All / INSUMOS / ANALITICA;5.487;0;5.98;5.98;S200545
__export__.product_template_123669_76769cd2;123669;IL10980;TIFICO H X 5ML. (WIDAL)RINDE 200 DET;PREANALITICA;All / INSUMOS / PREANALITICA;12.6;0;1;1;IL10980
__export__.product_template_33127;116399;S200540;TIFICO O X 5ML. (WIDAL);ANALITICA;All / INSUMOS / ANALITICA;5.487;0;8.62;8.62;S200540
__export__.product_template_123668_7bd72546;123668;IL06807;TIFICO O X 5ML. (WIDAL)RINDE 200 DET;PREANALITICA;All / INSUMOS / PREANALITICA;12.6;0;1;1;IL06807
__export__.product_template_33866;116400;TGC00050;TIGECICLINA;REACTIVO;All / MICROBIOLOGIA / REACTIVO;0.01;0;0;0;TGC00050
__export__.product_template_33981;103907;CT1841B ;TIGECYCLINE 15MCG (OXOID);REACTIVO;All / MICROBIOLOGIA / REACTIVO;4.6;0;1;1;CT1841B 
__export__.product_template_120952_581e5a14;120952;TM8921;TIMER;MEDICIÓN;All / EQUIPOS / MEDICIÓN;1;0;1;1;TM8921
__export__.product_template_121778_73ac927d;121778;TLMV253;TINTA EPSON T544120 COLOR BLACK;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;9.25;0;1;1;TLMV253
__export__.product_template_122053_b6a11e0e;122053;CEPT0823;TINTA EPSON T544120 COLOR CYAN;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;9;0;1;1;CEPT0823
__export__.product_template_122054_ba2df745;122054;CEPT132;TINTA EPSON T544120 COLOR MAGENTA;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;9;0;1;1;CEPT132
__export__.product_template_122055_4987fec7;122055;CEPT132C,Y,M;TINTA EPSON T544120 COLOR YELLOW;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;9;0;1;1;CEPT132C,Y,M
__export__.product_template_121144_83ec1636;121144;106R1378;TINTA EPSON T664-L210-L355-L555 AMARILLO;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;10;0;1;1;106R1378
__export__.product_template_121294_f3773c28;121294;;TINTA EPSON T664-L210-L355-L555 AMARILLO (copia);COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;0;0;1;1;
__export__.product_template_121146_6a23e824;121146;108R00619YELL;TINTA EPSON T664-L210-L355-L555 CYAN;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;10;0;1;1;108R00619YELL
__export__.product_template_121145_f9d05fd6;121145;108R00817CYAN;TINTA EPSON T664-L210-L355-L555 MAGENTA;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;10;0;1;1;108R00817CYAN
__export__.product_template_121147_f70f22a2;121147;TL200;TINTA EPSON T664-L210-L355-L555 NEGRO;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;10;0;1;1;TL200
__export__.product_template_121295_0b3d4720;121295;BT-2580P;TINTA INJECT BT-2580P BLACK;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;0;0;1;1;BT-2580P
__export__.product_template_121330_1920a609;121330;T544;TINTA T 544 - L1110-L3110-L3150-L5190;COMPLEMENTARIOS;All / EQUIPOS / COMPLEMENTARIOS;0.1;0;1;1;T544
